,source_id,source_name,author,title,description,url,urlToImage,publishedAt,content
16,,Kotaku,Alyssa Mercante,Our Favorite Cosplay From DoKomi Germany 2024,"I love to get a look at cosplay from across the world, and DoKomi Germany never disappoints. The three-day anime convention and cosplay competition took place over the last weekend in June in Düsseldorf, Germany, and gave us some absolute beauties.Read more...",https://kotaku.com/dokomi-germany-cosplay-convention-2024-anime-1851603850,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/9e2652b54d406be4fe50719992a3ad7d.jpg",2024-07-24T18:45:00Z,"I love to get a look at cosplay from across the world, and DoKomi Germany never disappoints. The three-day anime convention and cosplay competition took place over the last weekend in June in Düsseld… [+525 chars]"
17,,Kotaku,Willa Rowe,"Jeanne d’Arc’s First Hour Won Me Over With Its Absurd Premise, Sick Cutscenes, And Great Tactical Combat","Everybody was right about Jeanne d’Arc. The 2006 PSP game from developer Level-5 has been on my radar for a while, thanks to its reputation as a solid tactical RPG with a semi-historical setting—yes, it’s about the 15th century saint Joan of Arc. Unfortunatel…",https://kotaku.com/jeanne-d-arc-joan-arc-game-playstation-ps-plus-rpg-psp-1851598537,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/09fd4ea167492ccafdc9cd84f197b2af.jpg",2024-07-18T15:00:00Z,"Everybody was right about Jeanne dArc. The 2006 PSP game from developer Level-5 has been on my radar for a while, thanks to its reputation as a solid tactical RPG with a semi-historical settingyes, i… [+3596 chars]"
18,,VentureBeat,Michael Nuñez,From reality to fantasy: Live2Diff AI brings instant video stylization to life,"Live2Diff, developed by an international team from Shanghai AI Lab, Max Planck Institute, and Nanyang Technological University, pioneers uni-directional attention in video diffusion models, enabling near real-time stylization of live video streams.",https://venturebeat.com/ai/from-reality-to-fantasy-live2diff-ai-brings-instant-video-stylization-to-life/,https://venturebeat.com/wp-content/uploads/2024/07/Lead-image.jpg?w=1024?w=1200&strip=all,2024-07-17T22:32:42Z,"Join our daily and weekly newsletters for the latest updates and exclusive content on industry-leading AI coverage. Learn More
A team of international researchers has developed an AI system capable … [+5588 chars]"
19,,Hipertextual,Gonzalo Franco,‘Dragon Ball Daima’ lanza un sorprendente tráiler y desvela nuevos personajes,"En desarrollo... Dragon Ball Daima, la nueva serie de la legendaria franquicia creada por Akira Toriyama, está muy cerca. El proyecto de anime servirá como parte de la celebración de los 40 años de Dragon Ball junto con otros lanzamientos como el videojuego D…",http://hipertextual.com/2024/07/dragon-ball-daima-sorprendente-trailer-nuevos-personajes,https://imgs.hipertextual.com/wp-content/uploads/2024/07/Dragon-Ball-Daima.jpg,2024-07-19T09:48:45Z,"En desarrollo...
Dragon Ball Daima, la nueva serie de la legendaria franquicia creada por Akira Toriyama, está muy cerca. El proyecto de anime servirá como parte de la celebración de los 40 años de … [+1729 chars]"
20,,Yahoo Entertainment,Daysia Tolentino,MrBeast collaborator Ava Kris Tyson leaves YouTube channel after online users accuse her of grooming,"Ava Kris Tyson, a longtime friend and collaborator of YouTube star Jimmy Donaldson (better known as MrBeast), announced this week that she is leaving the...",https://www.yahoo.com/news/mrbeast-collaborator-ava-kris-tyson-000132846.html,https://s.yimg.com/ny/api/res/1.2/XdDBoCjaCMYzW2CaOWumrA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/nbc_news_122/b5851e04dd067e9c77c57dbe86d4982d,2024-07-25T00:01:32Z,"Ava Kris Tyson, a longtime friend and collaborator of YouTube star Jimmy Donaldson (better known as MrBeast), announced this week that she is leaving the channel after online commentators accused her… [+3837 chars]"
21,time,Time,Sean Gregory / Paris,Coco Gauff Is Named U.S. Women’s Olympic Flag Bearer,"The U.S. announced on Wednesday that tennis star Coco Gauff, 20, the defending U.S. Open champion, will be the women's Olympic flag bearer.",https://time.com/7002354/coco-gauff-named-us-womens-olympic-flag-bearer/,https://api.time.com/wp-content/uploads/2024/07/GettyImages-2160770264.jpg?quality=85&w=1024&h=628&crop=1,2024-07-24T11:16:20Z,"The United States reached into its past in naming its male Olympic opening ceremonies flag bearer, selecting on Monday LeBron James, 39, for the honor: the two-time Olympic gold medalist got the nod … [+3303 chars]"
22,polygon,Polygon,Toussaint Egan,My Favorite Anime: Logic’s journey from Cowboy Bebop to Lupin the Third,My Favorite Anime is a column dedicated to the stories of the biggest celebrity anime fans. Polygon spoke to rapper-producer Logic about his love of Cowboy Bebop and Lupin the Third.,https://www.polygon.com/anime/24196703/my-favorite-anime-logic-cowboy-bebop-lupin-the-third,https://cdn.vox-cdn.com/thumbor/0tXHB_hAM6WVASrSvz3Kv2StVUY=/0x215:3000x1786/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/25533670/Polygon_My_Favorite_Anime___Logic.jpg,2024-07-17T15:00:00Z,"Sir Robert Bryson Hall II, better known as Logic, is a man as nerdy as he is talented. The rapper-songwriter and occasional streamer has never been shy about his love for anime, name dropping referen… [+7679 chars]"
23,polygon,Polygon,Toussaint Egan,Dystopian anime Terminator Zero annihilates civilization in its first trailer,"Netflix shared the first trailer for Terminator Zero, the new sci-fi anime based on the Terminator film franchise. The series premieres Aug. 29.",https://www.polygon.com/anime/24198856/terminator-zero-anime-trailer-release-date,https://cdn.vox-cdn.com/thumbor/kIj4eXRdhZ_wQq_Y3FAzi5clf14=/0x38:1920x1043/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/25531342/Terminator_Zero_n_S1_E2_00_03_48_19.jpg,2024-07-15T13:39:31Z,"Image: Netflix

 

 Production I.G’s take on the dark sci-fi franchise looks bloody and exhilarating 
 
 Continue reading…"
24,polygon,Polygon,Petrana Radulovic,I’m obsessed with the lips on A Sign of Affection,A Sign of Affection is THE romance anime of the year — and it also features very detailed rendered lips. Here’s why the lips are so important to the show.,https://www.polygon.com/anime/24203861/sign-affection-anime-romance-shojo-lips,https://cdn.vox-cdn.com/thumbor/lyby7Yw4KdxX6DLeEN580Tyncfc=/0x181:2529x1505/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/25541523/polygon_background__1_.jpg,2024-07-24T15:00:00Z,"A Sign of Affection never fails to reduce me to giggles and hair twirling. The romantic shojo series follows Yuki, a deaf university student, who meets the charming Itsuomi, a fellow student with a p… [+2183 chars]"
25,polygon,Polygon,XTINA GG,Why won’t Niantic put Cowboy Hat Caterpie in Pokémon Go?,"Since 2019, a Pokémon Go player by the name of Mike Nerdlaw has been asking Niantic for a Cowboy Hat Caterpie. Here’s why he won’t let it go",https://www.polygon.com/pokemon-go/24184969/pokemon-go-cowboy-hat-caterpie,https://cdn.vox-cdn.com/thumbor/jmJmZlvwWkjGbSrHWZnho3nGOKE=/0x31:1200x659/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/25514264/caterpie_cowboy_hat.jpg,2024-07-10T13:00:00Z,"This is the (ongoing) story of Cowboy Hat Caterpie.
Since 2019, a Pokémon Go player by the name of Mike Nerdlaw has been asking Niantic, the company behind the game, for a Cowboy Hat Caterpie. What … [+1677 chars]"
26,polygon,Polygon,Ana Diaz,This minor character is the new hero of the Demon Slayer fandom,Demon Slayer fans have crowned the side character Murata as the most powerful character as a running joke.,https://www.polygon.com/24191798/demon-slayer-murata-fandom-meme,https://cdn.vox-cdn.com/thumbor/WSrKqUDQYKbE49mP5qVfSYi-uk0=/0x38:1920x1043/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/25517191/Demon_Slayer__Kimetsu_no_Yaiba__English_Dub__Rehabilitation_Training___Watch_on_Crunchyroll___Google_Chrome_7_3_2024_2_35_22_PM.png,2024-07-07T14:00:00Z,"The characters in Demon Slayer: Kimetsu no Yaiba distinguish themselves through their extraordinary bravery. Tanjiro Kamado, for example, consistently pushes himself to the brink of death just so tha… [+2258 chars]"
27,polygon,Polygon,Maddy Myers,Free George R. R. Martin from The Winds of Winter,"At this point, it seems like George R. R. Martin simply does not want to finish writing Winds of Winter. And if he doesn’t want to write it, I don’t want to read it.",https://www.polygon.com/24196597/free-george-r-r-martin-grrm-winds-of-winter-game-of-thrones-book-deadline,https://cdn.vox-cdn.com/thumbor/UDL5LKwCu_WYWstsSlV-JC5GXRo=/0x256:2500x1565/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/25528529/grrm_prison.jpg,2024-07-17T14:00:00Z,"At this point in my career, Ive written many thousands of words and edited quite a few different writers. I know a lot about procrastination. That is why, without speaking to the man or knowing him p… [+12527 chars]"
28,polygon,Polygon,Alice Jovanée,"Board games, books, movies, and more are buy 2, get 1 free at Target","Target Circle members can get free video games, movies, books, and board games with qualifying purchases through July 13. Target Circle is free to join.",https://www.polygon.com/deals/24195183/target-buy-two-get-one-free-gaming-tabletop-deal-sale,https://cdn.vox-cdn.com/thumbor/nFcmpyYFdBcTskdPo7NULVAihoo=/0x666:9300x5535/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/25525647/Target.jpg,2024-07-10T22:02:54Z,"While Amazons Prime Day doesnt kick off until next week, Target is hosting an excellent sale on board games, movies, books, and more that youll definitely want to check out. Through July 13, Target C… [+3936 chars]"
29,polygon,Polygon,Alice Jovanée,Here are the best Prime Day deals we’ve found,"Here are the best discounts you can find on video games, board games, Magic: The Gathering, and more through July 17.",https://www.polygon.com/amazon-prime-day/2024/7/17/24200331/best-deals-board-games-gaming-toys,https://cdn.vox-cdn.com/thumbor/15qp3apD6G5EjTidEUqppuVwZ8E=/0x215:3000x1786/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/25533525/Best_deals_of_Prime_Day.jpg,2024-07-17T11:46:43Z,"Its day two of Prime Day 2024, and we continue to keep you updated with the best discounts on our favorite games, accessories, collectibles, toys, and more.
Highlights include deals on the Modern Ho… [+13354 chars]"
30,,Xataka.com,John Tones,El primer tráiler de la serie de Netflix de 'Terminator' promete la mejor aportación a la franquicia en décadas,"Hacía tiempo que un producto de la franquicia 'Terminator' no proponía un retorno tan radical a las esencias de la saga. Esta vez ha sido gracias a la estética anime, que encaja a la perfección en el futuro frío y apocalíptico que exige una serie como esta 'T…",https://www.xataka.com/streaming/primer-trailer-serie-netflix-terminator-promete-mejor-aportacion-a-franquicia-decadas,https://i.blogs.es/88477e/aaaaqwqcxxeqq_pz3xllr_h-giy43x03m6wwjspk5w97mczlnskcnhzvynvghwzxzp4rsgfcj8smsinnrnnui3-bwyheckevub0vpsu98fylo4o0v6q6pje7hqoctfintgpajwylt1b0inbfzoqnnnt6of_q/840_560.jpeg,2024-07-15T15:39:54Z,"Hacía tiempo que un producto de la franquicia 'Terminator' no proponía un retorno tan radical a las esencias de la saga. Esta vez ha sido gracias a la estética anime, que encaja a la perfección en el… [+1575 chars]"
31,,Xataka.com,John Tones,"Después de tres años esperando para la segunda temporada de esta serie coreana, la tercera ha llegado unos meses a Netflix",Una recompensa que llega este mismo fin de semana en forma de una tercera temporada en tiempo récord: apenas siete meses después del estreno de la segunda y después de haber agonizado durante tres años de espera entre la uno y la dos. Los devotos de esta mezc…,https://www.xataka.com/streaming/despues-tres-anos-esperando-para-segunda-temporada-esta-serie-coreana-tercera-ha-llegado-unos-meses-a-netflix,https://i.blogs.es/9f0e40/sweethome_unit_108_csh053_3657/840_560.jpeg,2024-07-21T14:01:40Z,Una recompensa que llega este mismo fin de semana en forma de una tercera temporada en tiempo récord: apenas siete meses después del estreno de la segunda y después de haber agonizado durante tres añ… [+1649 chars]
32,,Xataka.com,Yúbal Fernández,Mejores apps gratis para editar vídeo en tu móvil Android e iPhone,"Vamos a decirte cuáles son las mejores apps gratis para editar vídeo en tu móvil, ya sea Android o con un iPhone. Los móviles son cada vez más potentes y tienen más posibilidades, y entre ellas está la de poder editar de una manera profesional los vídeos que …",https://www.xataka.com/basics/mejores-apps-gratis-para-editar-video-tu-movil-android-e-iphone,https://i.blogs.es/8fd485/edita-movil/840_560.jpeg,2024-07-13T10:01:51Z,"Vamos a decirte cuáles son las mejores apps gratis para editar vídeo en tu móvil, ya sea Android o con un iPhone. Los móviles son cada vez más potentes y tienen más posibilidades, y entre ellas está … [+8686 chars]"
33,,Xataka.com,Jose García,Llevo en Threads desde su lanzamiento y contra todo pronóstico me parece una plataforma mucho más amigable que Twitter,"Twitter se ha convertido en X y no, no son lo mismo. No es que Twitter haya sido siempre una plataforma perfecta, pero desde la llegada de Elon Musk ha ido de mal en peor. La plataforma está llena de odio, cierto mal rollo, criptobros, estafas con Arguiñano d…",https://www.xataka.com/aplicaciones/llevo-threads-su-lanzamiento-todo-pronostico-me-parece-plataforma-mucho-amigable-que-twitter,https://i.blogs.es/b041ec/img_9953/840_560.jpeg,2024-07-07T10:01:46Z,"Twitter se ha convertido en X y no, no son lo mismo. No es que Twitter haya sido siempre una plataforma perfecta, pero desde la llegada de Elon Musk ha ido de mal en peor. La plataforma está llena de… [+8559 chars]"
34,,Hubspot.com,esantiago@hubspot.com (Erica Santiago),10 Creative Company Profile Examples to Inspire You [+ 12 Templates],"As a content creator, I know brand identity is everything. My audience wants to know what makes me different, why I create content, why they should trust the information I put out, and why I might promote a product or service.",https://blog.hubspot.com/marketing/company-profile-0-varb#article,https://www.hubspot.com/hubfs/Untitled%20design%20%2857%29.jpg,2024-07-22T19:11:18Z,"As a content creator, I know brand identity is everything. My audience wants to know what makes me different, why I create content, why they should trust the information I put out, and why I might pr… [+23928 chars]"
35,,Hubspot.com,lkolowich@hubspot.com (Lindsay Kolowich Cox),27 of the Best Professional Bio Examples I've Ever Seen [+ Templates],"As a writer, I have to let readers and potential clients know my expertise, my skills, and why they should work with me or be interested in what I say. So, a professional bio is a must in my industry.",https://blog.hubspot.com/marketing/professional-bio-examples-2-varb#article,https://www.hubspot.com/hubfs/Untitled%20design%20%2863%29.jpg,2024-07-22T19:22:11Z,"As a writer, I have to let readers and potential clients know my expertise, my skills, and why they should work with me or be interested in what I say. So, a professional bio is a must in my industry… [+52989 chars]"
36,le-monde,Le Monde,Louise Le Borgne,"En direct, Tour de France 2024 : suivez la dixième étape entre Orléans et Saint-Amand-Montrond","Au lendemain d’une journée de repos, le peloton reprend la route, mardi 9 juillet, pour la dixième étape de la 111ᵉ édition de la Grande Boucle, longue de 187 kilomètres.",https://www.lemonde.fr/sport/live/2024/07/09/en-direct-tour-de-france-2024-suivez-la-dixieme-etape-entre-orleans-et-saint-amand-montrond_6248212_3242.html,https://img.lemde.fr/2024/07/07/1119/0/8640/4320/1440/720/60/0/d143557_c31a6316a6fc423bb0d2efd440543038-0-e6f394dcf3204f0ca31bfae9a7eb02b0.jpg,2024-07-09T11:25:04Z,"Bienvenue dans ce direct consacré à la dixième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, Jeux olympiques de Paris 2024 obligen… [+2025 chars]"
37,le-monde,Le Monde,Le Monde,"En direct, Tour de France 2024 : suivez la seizième étape entre Gruissan et Nîmes","Après une journée de repos, les coureurs remontent en selle dans l’Aude, mardi, pour une seizième étape de la Grande Boucle, longue de 188,6 kilomètres, essentiellement de plat et qui semble promise aux sprinteurs.",https://www.lemonde.fr/sport/live/2024/07/16/en-direct-tour-de-france-2024-suivez-la-seizieme-etape-entre-gruissan-et-nimes_6250864_3242.html,https://img.lemde.fr/2024/07/14/720/0/8640/4320/1440/720/60/0/b8b946e_9ffbcf8139fb460391e2f2035a7028e1-0-5accd99ad9be45999b92e0ee91cee806.jpg,2024-07-16T11:30:09Z,"Bienvenue dans ce direct consacré à la seizième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, Jeux olympiques de Paris 2024 oblige… [+2380 chars]"
38,le-monde,Le Monde,Le Monde,"En direct, Tour de France 2024 : suivez la dix-huitième étape entre Gap et Barcelonnette","Le peloton s’élance de Gap (Hautes-Alpes) et rejoint Barcelonnette (Alpes-de-Haute-Provence), jeudi 18 juillet, au cours d’une succession de cols de moyenne montagne.",https://www.lemonde.fr/sport/live/2024/07/18/en-direct-tour-de-france-2024-suivez-la-dix-huitieme-etape-entre-gap-et-barcelonnette_6252089_3242.html,https://img.lemde.fr/2024/07/17/937/0/6000/3000/1440/720/60/0/767b30b_5104025-01-06.jpg,2024-07-18T11:20:04Z,"Bienvenue dans ce direct consacré à la quatrième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, Jeux olympiques de Paris 2024 oblig… [+1883 chars]"
39,le-monde,Le Monde,Le Monde,"En direct, Tour de France 2024 : suivez la neuvième étape autour de Troyes","La neuvième étape de cette 111ᵉ édition de la Grande Boucle, longue de 199 kilomètres et disputée autour de Troyes (Aube), présente un parcours atypique, avec des secteurs non asphaltés.",https://www.lemonde.fr/sport/live/2024/07/07/en-direct-tour-de-france-2024-suivez-la-neuvieme-etape-autour-de-troyes_6247474_3242.html,https://img.lemde.fr/2024/07/04/842/0/6816/3408/1440/720/60/0/467c55d_5985810-01-06.jpg,2024-07-07T11:35:17Z,"Bienvenue dans ce direct consacré à la neuvième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, Jeux olympiques de Paris 2024 oblige… [+1943 chars]"
40,le-monde,Le Monde,Le Monde,"En direct, Tour de France 2024 : abandon d’Ayuso, coéquipier de Pogacar, dans un début d’étape explosif","Cette treizième étape s’élance d’Agen (Lot-et-Garonne), vendredi 12 juillet, et rallie Pau (Pyrénées-Atlantiques). Une journée qui semble à nouveau promise aux sprinteurs.",https://www.lemonde.fr/sport/live/2024/07/12/en-direct-tour-de-france-2024-suivez-la-treizieme-etape-entre-agen-et-pau_6249234_3242.html,https://img.lemde.fr/2024/07/12/882/0/5294/2647/1440/720/60/0/fc76490_5058432-01-06.jpg,2024-07-12T11:50:08Z,"Bienvenue dans ce direct consacré à la treizième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, Jeux olympiques de Paris 2024 oblig… [+2206 chars]"
